Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Connected Services\eShopServiceReference\Reference.cs,584,8,T:System.ServiceModel.EndpointAddress,,,,,"public CatalogServiceClient(System.ServiceModel.Channels.Binding binding, System.ServiceModel.EndpointAddress remoteAddress) :                   base(binding, remoteAddress) {          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Connected Services\eShopServiceReference\Reference.cs,584,8,T:System.ServiceModel.Channels.Binding,,,,,"public CatalogServiceClient(System.ServiceModel.Channels.Binding binding, System.ServiceModel.EndpointAddress remoteAddress) :                   base(binding, remoteAddress) {          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Connected Services\eShopServiceReference\Reference.cs,580,8,T:System.ServiceModel.EndpointAddress,,,,,"public CatalogServiceClient(string endpointConfigurationName, System.ServiceModel.EndpointAddress remoteAddress) :                   base(endpointConfigurationName, remoteAddress) {          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Connected Services\eShopServiceReference\Reference.cs,562,119,T:System.ServiceModel.IClientChannel,,,,,IClientChannel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,643,50,T:System.Windows.Forms.ColumnHeader,,,,,Availability
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,642,50,T:System.Windows.Forms.ColumnHeader,,,,,ItemId
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,641,50,T:System.Windows.Forms.ColumnHeader,,,,,Date
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,640,63,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,Price
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,639,63,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,Description
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,638,63,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,ItemName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,637,63,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,Id
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,636,61,T:System.Windows.Forms.DataGridViewImageColumn,,,,,Preview
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,635,43,T:System.Windows.Forms.Label,,,,,discountBanner
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,634,48,T:System.Windows.Forms.PictureBox,,,,,pictureBox1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,633,54,T:System.Windows.Forms.TableLayoutPanel,,,,,tableLayoutPanel5
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,632,46,T:System.Windows.Forms.ComboBox,,,,,productIdInput
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,631,45,T:System.Windows.Forms.TextBox,,,,,quantityInput
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,630,43,T:System.Windows.Forms.Label,,,,,label2
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,629,43,T:System.Windows.Forms.Label,,,,,label3
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,628,43,T:System.Windows.Forms.Label,,,,,arrivalDate
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,627,45,T:System.Windows.Forms.TextBox,,,,,arrivalDateInput
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,626,44,T:System.Windows.Forms.Button,,,,,addAvailabilityButton
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Views\CatalogView.Designer.cs,625,46,T:System.Windows.Forms.GroupBox,,,,,groupBox3
